postcode,"postcodelat","postcodelong","lsoacode","lsoaname","lsoalat","lsoalong","IMD-rank"
PE19 6YT,"52.203745","-0.268361","E01017542","Bedford 004D","52.18902","-0.33608",15782
PE19 6WB,"52.208543","-0.266301","E01017542","Bedford 004D","52.18902","-0.33608",15782
PE19 6WD,"52.207870","-0.271889","E01017542","Bedford 004D","52.18902","-0.33608",15782
PE19 6WE,"52.208332","-0.270261","E01017542","Bedford 004D","52.18902","-0.33608",15782
PE19 6YD,"52.199172","-0.272314","E01017542","Bedford 004D","52.18902","-0.33608",15782
PE19 6YE,"52.197279","-0.274436","E01017542","Bedford 004D","52.18902","-0.33608",15782
PE19 6WG,"52.208430","-0.272028","E01017542","Bedford 004D","52.18902","-0.33608",15782
PE19 6YH,"52.208393","-0.268941","E01017542","Bedford 004D","52.18902","-0.33608",15782
PE19 6RE,"52.208477","-0.272831","E01017542","Bedford 004D","52.18902","-0.33608",15782
PE19 6WL,"52.207617","-0.269381","E01017542","Bedford 004D","52.18902","-0.33608",15782
MK42 8EH,"52.116222","-0.492953","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8HP,"52.118426","-0.494427","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8QA,"52.117572","-0.495215","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8HR,"52.117987","-0.493901","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8JQ,"52.115595","-0.495282","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8HS,"52.118201","-0.493047","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8HT,"52.116667","-0.491916","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8TL,"52.114849","-0.498140","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8HU,"52.117340","-0.491805","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8HA,"52.116225","-0.493917","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8JT,"52.116618","-0.495101","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8PP,"52.117739","-0.494918","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8HB,"52.115511","-0.491546","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8JU,"52.115196","-0.497851","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8JA,"52.117091","-0.489170","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8HX,"52.117337","-0.490184","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8HD,"52.115907","-0.492248","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8PS,"52.116508","-0.498464","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8HE,"52.115776","-0.498869","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8JX,"52.114639","-0.496439","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8JD,"52.116950","-0.490840","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8HZ,"52.116549","-0.491116","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8HF,"52.115861","-0.497770","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8JY,"52.118017","-0.492045","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8HG,"52.115829","-0.496734","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8JZ,"52.119196","-0.492079","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8BL,"52.119182","-0.493817","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8PB,"52.115913","-0.499740","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8JG,"52.116104","-0.496419","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8JH,"52.118687","-0.491702","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8AY,"52.117303","-0.495268","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8HJ,"52.115999","-0.488156","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8HL,"52.117080","-0.493976","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8HN,"52.116866","-0.493384","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 8EG,"52.114430","-0.497672","E01017505","Bedford 017A","52.11667","-0.49408",14658
MK42 9AS,"52.131585","-0.468956","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 0FT,"52.131625","-0.465828","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9HD,"52.130091","-0.471666","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9JW,"52.126456","-0.465918","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9EQ,"52.128404","-0.465632","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9AT,"52.130620","-0.468785","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9LB,"52.126819","-0.465482","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9HE,"52.127672","-0.469558","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9DH,"52.129709","-0.474104","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9JX,"52.127448","-0.471713","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9BJ,"52.130566","-0.465981","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9ER,"52.129178","-0.468469","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9AU,"52.130955","-0.468934","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9JY,"52.127602","-0.473183","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 0FW,"52.131625","-0.465828","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9AB,"52.131217","-0.469728","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9DJ,"52.128860","-0.471708","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9JZ,"52.126534","-0.465652","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9AW,"52.131485","-0.469602","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9AX,"52.130406","-0.467492","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9AD,"52.132480","-0.467289","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9LF,"52.125801","-0.464596","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9DL,"52.128138","-0.474947","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9JH,"52.125063","-0.465951","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9DN,"52.130744","-0.472053","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 0AA,"52.129905","-0.464923","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9BP,"52.130283","-0.466312","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9EX,"52.130297","-0.474347","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 0AB,"52.130790","-0.465199","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9EY,"52.130202","-0.465672","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9AH,"52.133298","-0.467948","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9LJ,"52.125553","-0.464196","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9DP,"52.127785","-0.475456","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9EZ,"52.130400","-0.465636","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9BS,"52.129072","-0.465843","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 0RB,"52.129152","-0.464452","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9EG,"52.128894","-0.466024","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9DR,"52.126838","-0.475225","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9BT,"52.129955","-0.467434","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9DS,"52.127383","-0.476346","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9BU,"52.129717","-0.465689","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9BA,"52.131496","-0.466987","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9LN,"52.126666","-0.466130","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9DT,"52.125927","-0.477112","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9DA,"52.130311","-0.472652","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 0AH,"52.132292","-0.465922","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9JQ,"52.125291","-0.466907","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9AN,"52.130876","-0.468367","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9DB,"52.131003","-0.467763","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9BX,"52.131437","-0.473534","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9JS,"52.127367","-0.474447","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9BY,"52.130874","-0.473086","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 0RH,"52.129435","-0.464077","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9AP,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9JT,"52.126333","-0.466842","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9AQ,"52.131164","-0.469117","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9JU,"52.127067","-0.472091","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9BG,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 0RJ,"52.129597","-0.465459","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5SP,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5TF,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5SQ,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5TG,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5SR,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5TH,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5SS,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 9GQ,"52.130629","-0.474994","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5ST,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5TJ,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5SU,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5SA,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5SB,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5TL,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5SW,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5SX,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5SD,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5TN,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5SY,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5SE,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5SZ,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5SF,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5TP,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5SG,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5TQ,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5SH,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5SJ,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5TA,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5SL,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5TB,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5SN,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5TD,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK42 5TE,"52.132771","-0.470260","E01017473","Bedford 015B","52.12923","-0.47066",12101
MK41 9QB,"52.139143","-0.441926","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9QW,"52.139983","-0.440202","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9SB,"52.133646","-0.441007","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9QX,"52.139255","-0.437495","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9QD,"52.138814","-0.442844","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9QY,"52.138762","-0.440317","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9SD,"52.133937","-0.445308","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9QZ,"52.137922","-0.442042","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9NS,"52.141227","-0.439062","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9QG,"52.138277","-0.443754","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9PR,"52.133947","-0.446768","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9NT,"52.141736","-0.436721","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9PS,"52.135105","-0.445939","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9PT,"52.136964","-0.445071","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9LW,"52.133323","-0.445840","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9QJ,"52.137256","-0.444067","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9PU,"52.138393","-0.444363","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9DJ,"52.132147","-0.437115","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9RA,"52.138381","-0.440039","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9QL,"52.139701","-0.441965","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9RB,"52.138765","-0.437848","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9PX,"52.139571","-0.443694","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9PD,"52.141168","-0.436639","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9QN,"52.139205","-0.442567","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9RX,"52.133374","-0.436780","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9RD,"52.137525","-0.439937","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9RY,"52.133961","-0.437621","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9RE,"52.137658","-0.437711","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9QP,"52.140527","-0.437085","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9RZ,"52.133094","-0.439405","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9QQ,"52.138658","-0.441972","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9PH,"52.140490","-0.440447","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9QR,"52.140144","-0.437420","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9RH,"52.137110","-0.439791","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9QS,"52.139591","-0.440479","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9QT,"52.139175","-0.440274","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9LN,"52.133126","-0.444532","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9RJ,"52.137621","-0.442403","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9QU,"52.139625","-0.437613","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 9QA,"52.139628","-0.443239","E01017524","Bedford 011A","52.13429","-0.44055",19861
MK41 0BQ,"52.152105","-0.424065","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0PG,"52.155113","-0.427116","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0PH,"52.156133","-0.426730","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0NJ,"52.151724","-0.421126","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0PJ,"52.153638","-0.425736","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0NL,"52.153584","-0.423048","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0BA,"52.151327","-0.427776","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0TH,"52.154337","-0.418841","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0BB,"52.151563","-0.426554","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0PL,"52.153767","-0.426652","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0BW,"52.152678","-0.423840","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0TJ,"52.154011","-0.418692","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0PN,"52.153930","-0.427392","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0NP,"52.154251","-0.425173","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0BY,"52.153211","-0.425444","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0QD,"52.151991","-0.427665","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0TL,"52.153558","-0.418444","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0BZ,"52.153728","-0.424373","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0PP,"52.154947","-0.426786","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0NR,"52.153851","-0.422819","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0BG,"52.152417","-0.425852","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0QF,"52.153460","-0.421152","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0PQ,"52.155611","-0.426733","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0RP,"52.153787","-0.419430","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0NS,"52.153882","-0.425844","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0PR,"52.154153","-0.427267","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0NT,"52.154400","-0.425548","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0NU,"52.154738","-0.425258","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0PU,"52.152407","-0.426437","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0PA,"52.154629","-0.425847","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0NW,"52.153404","-0.422338","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0BL,"52.151184","-0.427167","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0PB,"52.155207","-0.426075","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0NX,"52.153969","-0.426981","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0QL,"52.153794","-0.419956","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0AX,"52.150555","-0.426502","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0PW,"52.152653","-0.427378","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0DL,"52.153436","-0.424778","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0NY,"52.154017","-0.426541","E01017492","Bedford 007E","52.15333","-0.42471",5406
MK41 0PX,"52.153413","-0.426358","E01017492","Bedford 007E","52.15333","-0.42471",5406
